ID,ESTADO,MUNICIPIO,LOCALIDAD,AGEB,PERSONAS,P1_1,P1_2,P1_3,P2_1,P2_2,P2_3,P2_4,P2_5,P2_6,P2_7,P2_8,P2_9,P2_10,P2_11,P2_12,P2_13,P2_14,P2_15,P2_16,P2_17,P2_18,P2_19,P2_20,P2_21,P2_22,P2_23,P2_24,P2_25,P3_1,P3_2,P3_3,P4,P5_1,P5_2,P5_3,P6_1,P6_1_1,P6_2,P6_1_2,P6_3,P6_1_3,P6_4,P6_1_4,P6_5,P6_1_5,P6_6,P6_1_6,P6_7,P6_1_7,P6_8,P6_1_8,P6_9,P6_1_9,P6_10,P6_1_10,P6_11,P6_1_11,P6_12,P6_1_12,P6_13,P6_1_13,P6_14,P6_1_14,P6_15,P6_1_15,P6_16,P6_1_16,P6_17,P6_1_17,P6_18,P6_1_18,P6_19,P6_1_19,P7_1,P7_2,P7_3,P8_1,P8_1_1,P8_2,P8_1_2,P8_3,P8_1_3,P8_4,P8_1_4,P8_5,P8_1_5,P8_6,P8_1_6,P8_7,P8_1_7,P8_8,P8_1_8,P8_9,P8_1_9,P8_10,P8_1_10,P8_11,P8_1_11,P8_12,P8_1_12,P8_13,P8_1_13,P8_14,P8_1_14,P9,P10_1,P10_2,P10_3,P10_4,P10_5,P10_6,P10_7,P10_8,P10_9,P10_10,P10_11,P10_12,P10_13,P11_1,P11_2,P11_3,P12_1,P12_2,P12_3,P13,P14,P15_1,P15_2,P15_3,P15_4,P15_5,P16,P16_1,P17,P17_1,P18_1,P18_1_1,P18_2,P18_1_2,P18_3,P18_1_3,P18_4,P18_1_4,P18_5,P18_1_5,P18_6,P18_1_6,P18_7,P18_1_7,P18_8,P18_1_8,P18_9,P18_1_9,P18_10,P18_1_10,P18_11,P18_1_11,P18_12,P18_1_12,P18_13,P18_1_13,P18_14,P18_1_14,P18_15,P18_1_15,P18_16,P18_1_16,P18_17,P18_1_17,P18_18,P18_1_18,P19,P20,P21,P22_1,P22_2,P22_3,P23_1,P23_2,P23_3,P24,P25,P26_1,P26_2,P27,P28,P29,P30,P31,P32,P33,P34,P35_1,P35_2,P35_3,P36,P37,P38_1,P38_2,P38_3,P39_1_NIV,P39_1_ANO,P39_2_NIV,P39_2_ANO,P40_1,P40_2,P41,P42,P42_1,P42_1a_1,P43,P44,P45,P46,P47,P48,P48_1,P48_2,P49,S1,S2,S3_NIV,S3_ANO,S4,S5,S6,S6_1,S7,S8,S9,S10,S11,SEXO,EDAD_AGRUP,ESCOLARIDAD,EDO_CIVIL,COND_ACT,ING_FAM,REGIÓN,PONDI1,PONDV1
921,09,007,0001,0252,2,COSTUMBRES,ESCUELA,FAMILIA,8,0,0,0,0,0,7,0,8,0,0,10,0,0,0,0,9,10,0,0,0,0,10,10,10,3,10,#¡NULO!,1,5,8,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,20,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,98,1,1,1,2,2,2,2,2,2,2,2,2,2,2,4,5,LEER,APRENDER,,1,3,2,3,3,3,2,1,40,1,10,1,2,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,3,2,#¡NULO!,3,1,1,3,#¡NULO!,#¡NULO!,CONDICION,SALUD,,2,1,2,#¡NULO!,1,5,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,1,2,4,3,2,1,4,5,5,3,4,3,5,10,1,3,#¡NULO!,#¡NULO!,2,2,1,4,4,2,#¡NULO!,#¡NULO!,4,1,33,7,3,2,1,1,1,1,1,3,2,2,1,2,4,1,1,2,Oriente,8105.34,2513.08
922,09,007,0001,0619,3,COSTUMBRES,TRADICIONES,COMIDA,10,10,10,0,0,0,8,0,7,0,0,10,0,0,0,8,9,9,0,0,0,0,7,10,5,3,8,#¡NULO!,1,1,8,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,20,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,3,6,LEER,CONCENTRACION,,1,2,1,4,4,4,2,1,50,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,3,5,3,6,1,5,6,SALUD,EJERCICIO,DESARROLLO,2,1,2,5,1,2,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,3,4,2,3,2,4,7,7,3,6,3,2,9,2,3,#¡NULO!,#¡NULO!,2,2,1,2,2,2,#¡NULO!,#¡NULO!,3,1,31,7,3,2,5,1,1,1,1,3,99,99,1,2,4,1,1,99,Oriente,12359.18,2554.66
923,09,007,0001,2155,1,TRADICIONES,COSTUMBRES,,5,3,2,0,0,0,5,0,5,0,0,0,0,0,0,0,8,7,0,3,0,0,8,10,7,3,8,10,2,5,8,2,2,#¡NULO!,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,20,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,2,4,LECTURAS,CONOCIMIENTO,IMAGINACION,1,2,2,4,4,4,3,1,20,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,8,3,1,3,1,4,SALUD,CONDICION,DIVERSION,2,1,2,5,1,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,1,3,7,2,2,3,2,6,7,3,6,3,9,9,1,3,#¡NULO!,#¡NULO!,2,2,1,5,5,2,#¡NULO!,#¡NULO!,3,1,21,5,3,1,6,2,#¡NULO!,1,8,3,2,1,1,1,4,3,1,1,Oriente,1728.43,2630.75
924,09,007,0001,159A,1,DANZAS,COMIDAS,VESTIMENTAS,10,5,0,0,0,0,3,0,5,0,0,10,0,0,0,0,8,5,0,0,0,0,7,10,7,3,8,10,2,5,8,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,20,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,1,1,1,2,2,2,2,2,2,2,1,1,2,1,3,6,LEER,LECTOR,LITROS,1,4,1,4,4,4,2,1,10,2,#¡NULO!,2,#¡NULO!,1,2,1,2,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,9,3,1,1,3,#¡NULO!,SALUD,DIVERSION,CONDICION,2,2,2,5,2,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,1,5,7,2,2,1,2,3,7,3,6,3,9,9,1,3,#¡NULO!,#¡NULO!,2,2,1,4,4,2,#¡NULO!,#¡NULO!,5,1,37,5,1,1,5,2,#¡NULO!,1,4,3,99,2,1,3,4,1,1,2,Oriente,3305.10,2720.83
925,09,014,0001,0878,3,ARTESANIAS,ANGUEDADES,PASADO,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,10,2,2,0,0,0,10,8,2,8,10,2,5,#¡NULO!,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,20,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,3,4,CRECIMIENTO,NOVEDADES,PODER,1,3,2,3,2,3,2,1,40,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,7,3,1,1,2,3,SALUD,ENTRETENIMIENTO,PASATIEMPO,2,2,7,#¡NULO!,2,4,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,3,5,6,2,1,2,3,5,6,3,7,3,4,10,1,3,#¡NULO!,#¡NULO!,2,2,1,4,5,2,#¡NULO!,#¡NULO!,11,2,16,5,1,1,6,2,#¡NULO!,7,#¡NULO!,#¡NULO!,#¡NULO!,2,2,1,4,3,2,2,Centro,4394.29,3027.45
926,09,007,0001,159A,3,EVOLUCION,COSTUMBRES,,3,0,3,0,0,0,10,2,2,0,0,8,0,0,0,0,5,10,5,3,2,0,8,10,10,2,8,10,2,5,8,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,20,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,1,2,1,1,1,2,2,2,2,1,1,1,3,6,PODER,LEER,,2,3,2,4,3,2,2,1,80,1,2,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,8,3,1,1,3,6,SALUD,BIENESTAR,DIVERSION,2,1,5,#¡NULO!,1,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,1,4,7,3,1,2,3,6,5,3,5,3,3,10,1,3,#¡NULO!,#¡NULO!,2,2,1,2,2,2,#¡NULO!,#¡NULO!,11,1,17,5,2,1,6,2,#¡NULO!,7,#¡NULO!,#¡NULO!,#¡NULO!,2,1,1,4,3,2,2,Oriente,5362.85,2720.83
927,09,005,0001,2004,4,MEXICO,PAIS,ESTADOS,9,5,5,7,5,7,8,5,7,5,7,7,7,5,5,7,7,5,0,7,7,7,8,8,8,5,10,7,2,5,1,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,18,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,1,2,1,1,2,1,1,2,1,1,1,1,1,6,5,1,LEER,APRENDER,ESCUELA,2,2,1,2,2,3,1,1,50,1,2,2,#¡NULO!,1,1,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,1,3,1,2,8,4,1,4,6,2,JUGAR,EJERCICIO,,2,1,3,#¡NULO!,2,2,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,4,5,1,98,3,4,1,98,98,4,3,98,6,1,3,#¡NULO!,#¡NULO!,2,2,1,1,3,2,#¡NULO!,#¡NULO!,9,1,80,8,4,2,5,1,3,9,#¡NULO!,#¡NULO!,#¡NULO!,99,1,6,5,1,2,99,Oriente,7533.56,2074.63
928,09,007,0001,5268,2,COSTUMBRES,VALORES,,6,6,2,5,0,2,6,9,8,5,5,7,0,5,0,0,7,10,0,5,0,10,5,6,0,5,6,#¡NULO!,3,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,1,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,18,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,2,2,2,2,1,2,2,2,1,1,2,2,1,2,#¡NULO!,#¡NULO!,LEER,LETRAS,CUENTOS,98,1,4,3,4,4,4,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,0,2,8,2,4,#¡NULO!,CANSANCIO,CUERPO,,2,2,3,#¡NULO!,2,2,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,#¡NULO!,#¡NULO!,98,98,2,4,6,3,6,1,0,6,10,1,3,#¡NULO!,#¡NULO!,2,2,2,1,6,2,#¡NULO!,#¡NULO!,10,2,69,3,4,2,5,1,4,8,#¡NULO!,#¡NULO!,#¡NULO!,99,2,6,2,1,2,99,Oriente,8199.26,2708.82
929,09,010,0001,2023,4,PROGRESO,CIVILIZACION,CULTURAL,4,6,5,5,6,5,9,8,8,5,5,6,5,5,5,7,5,5,4,3,2,6,5,5,5,3,6,#¡NULO!,2,2,7,6,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,18,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,#¡NULO!,#¡NULO!,SABIDURIA,APRENDIZAJE,,1,1,3,4,4,4,2,1,10,2,#¡NULO!,1,1,1,2,2,#¡NULO!,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,7,3,7,4,#¡NULO!,#¡NULO!,EJERCICIO,,,2,1,3,#¡NULO!,2,2,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,#¡NULO!,#¡NULO!,98,98,2,1,6,3,4,3,2,6,10,1,3,#¡NULO!,#¡NULO!,2,2,1,6,4,2,#¡NULO!,#¡NULO!,9,1,80,3,4,2,4,1,5,9,#¡NULO!,#¡NULO!,#¡NULO!,1,1,6,2,2,2,1,Poniente,2892.30,1045.56
930,09,005,0001,0474,2,ANTEPASADOS,PREHISPANICA,,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,5,#¡NULO!,#¡NULO!,3,1,#¡NULO!,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,16,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,3,2,2,2,2,2,2,2,2,2,2,2,2,2,6,2,1,LEER,ESCRIBIR,CONCENTRACION,2,1,2,4,4,4,2,1,3,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,5,2,7,6,2,4,SALUD,EJERCICIO,,2,2,5,3,2,2,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,4,2,#¡NULO!,98,98,4,2,1,3,6,3,6,98,10,1,3,#¡NULO!,#¡NULO!,2,2,1,1,1,2,#¡NULO!,#¡NULO!,10,2,70,4,3,2,5,1,2,8,#¡NULO!,#¡NULO!,#¡NULO!,3,2,6,3,1,2,3,Oriente,8030.09,2652.93
931,09,005,0001,1843,2,LIBROS,BAILABLES,MEXICO,0,5,8,8,7,8,10,8,7,5,5,0,0,3,3,5,3,3,3,5,5,7,5,5,5,8,2,#¡NULO!,2,1,6,3,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,14,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,1,1,1,1,1,1,1,2,1,1,2,1,1,3,2,6,ESCUELA,LIBROS,EDITORIALES,1,3,3,3,3,3,2,1,50,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,2,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,1,3,8,4,9,6,4,5,JUGAR,DESESTRES,TIEMPO LIBRE,2,1,5,2,1,1,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,7,4,1,3,2,2,1,5,4,3,6,3,6,10,1,3,#¡NULO!,#¡NULO!,2,2,1,1,1,2,#¡NULO!,#¡NULO!,10,2,38,7,3,2,5,1,2,8,#¡NULO!,#¡NULO!,#¡NULO!,3,2,3,4,1,2,3,Oriente,3770.56,2267.43
932,09,017,0001,1399,1,98,,,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,10,0,0,0,10,0,0,0,98,#¡NULO!,#¡NULO!,3,98,#¡NULO!,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,11,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,#¡NULO!,#¡NULO!,LEER,LIBROS,,2,1,1,4,4,4,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,3,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,3,1,2,5,4,9,4,6,2,JUEGOS,EJERCICIO,DESTREZA,2,1,3,5,2,2,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,2,4,7,2,3,3,4,7,1,0,3,6,12,10,1,3,#¡NULO!,#¡NULO!,2,2,1,3,6,2,#¡NULO!,#¡NULO!,9,1,81,3,6,2,4,1,3,9,#¡NULO!,#¡NULO!,#¡NULO!,3,1,6,2,2,2,3,Oriente,2735.20,3012.93
933,09,007,0001,3219,2,HABITOS,SU FORMA DE SER,,2,5,2,9,5,7,9,10,10,6,5,10,5,7,0,0,7,9,0,0,2,9,5,9,5,5,6,#¡NULO!,2,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,1,1,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,9,21,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,1,2,1,2,1,1,1,2,1,1,2,2,1,2,5,#¡NULO!,HABITO,LIBROS,APRENDIZAJE,1,1,3,2,1,4,3,1,30,2,#¡NULO!,2,#¡NULO!,1,1,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,2,#¡NULO!,1,2,2,#¡NULO!,2,#¡NULO!,1,2,1,3,2,#¡NULO!,2,#¡NULO!,1,2,1,1,2,#¡NULO!,1,2,8,4,9,2,4,6,SALUD,CANSANCIO,SUDOR,2,1,3,#¡NULO!,2,2,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,#¡NULO!,1,3,7,3,3,1,4,6,9,5,8,4,3,3,2,3,#¡NULO!,#¡NULO!,2,2,1,1,6,2,#¡NULO!,#¡NULO!,9,2,86,8,5,2,4,1,3,9,#¡NULO!,#¡NULO!,#¡NULO!,99,2,6,5,2,2,99,Oriente,7645.74,2525.95
